device_id,sensor_id,reading_timestamp,reading_value,battery_level,signal_strength
5,4,2026-04-18 17:16:51.765854,34.63,79.21,97.23
5,1,2026-04-18 18:16:51.765854,79.82,71.44,94.16
5,2,2026-04-18 18:16:51.765854,36.94,71.44,94.16
5,3,2026-04-18 18:16:51.765854,2.29,71.44,94.16
5,4,2026-04-18 18:16:51.765854,70.49,71.44,94.16
5,1,2026-04-18 19:16:51.765854,47.17,79.5,77.77
5,2,2026-04-18 19:16:51.765854,79.33,79.5,77.77
5,3,2026-04-18 19:16:51.765854,3.17,79.5,77.77
5,4,2026-04-18 19:16:51.765854,45.03,79.5,77.77
5,1,2026-04-18 20:16:51.765854,71.93,76.38,93.34
5,2,2026-04-18 20:16:51.765854,53.13,76.38,93.34
5,3,2026-04-18 20:16:51.765854,1.16,76.38,93.34
5,4,2026-04-18 20:16:51.765854,32.76,76.38,93.34
5,1,2026-04-18 21:16:51.765854,57.65,94.94,93.9
5,2,2026-04-18 21:16:51.765854,31.11,94.94,93.9
5,3,2026-04-18 21:16:51.765854,4.99,94.94,93.9
5,4,2026-04-18 21:16:51.765854,60.03,94.94,93.9
5,1,2026-04-18 22:16:51.765854,44.48,89.53,78.46
5,2,2026-04-18 22:16:51.765854,79.66,89.53,78.46
5,3,2026-04-18 22:16:51.765854,3.03,89.53,78.46
5,4,2026-04-18 22:16:51.765854,104.11,89.53,78.46
5,1,2026-04-18 23:16:51.765854,43.86,62.86,87.53
5,2,2026-04-18 23:16:51.765854,41.47,62.86,87.53
5,3,2026-04-18 23:16:51.765854,1.33,62.86,87.53
5,4,2026-04-18 23:16:51.765854,35.99,62.86,87.53
5,1,2026-04-19 00:16:51.765854,32.36,97.46,84.15
5,2,2026-04-19 00:16:51.765854,31.84,97.46,84.15
5,3,2026-04-19 00:16:51.765854,0.19,97.46,84.15
5,4,2026-04-19 00:16:51.765854,81.3,97.46,84.15
5,1,2026-04-19 01:16:51.765854,54.46,97.19,81.2
5,2,2026-04-19 01:16:51.765854,44.53,97.19,81.2
5,3,2026-04-19 01:16:51.765854,1.23,97.19,81.2
5,4,2026-04-19 01:16:51.765854,84.64,97.19,81.2
5,1,2026-04-19 02:16:51.765854,39.85,90.93,74.83
5,2,2026-04-19 02:16:51.765854,68.23,90.93,74.83
5,3,2026-04-19 02:16:51.765854,0.53,90.93,74.83
5,4,2026-04-19 02:16:51.765854,59.9,90.93,74.83
5,1,2026-04-19 03:16:51.765854,70.98,77.4,93.73
5,2,2026-04-19 03:16:51.765854,53.24,77.4,93.73
5,3,2026-04-19 03:16:51.765854,0.24,77.4,93.73
5,4,2026-04-19 03:16:51.765854,91.06,77.4,93.73
5,1,2026-04-19 04:16:51.765854,43.14,70.06,80.73
5,2,2026-04-19 04:16:51.765854,56.22,70.06,80.73
5,3,2026-04-19 04:16:51.765854,3.28,70.06,80.73
5,4,2026-04-19 04:16:51.765854,39.94,70.06,80.73
5,1,2026-04-19 05:16:51.765854,54.66,94.66,73.23
5,2,2026-04-19 05:16:51.765854,37.99,94.66,73.23
5,3,2026-04-19 05:16:51.765854,1.24,94.66,73.23
5,4,2026-04-19 05:16:51.765854,58.06,94.66,73.23
5,1,2026-04-19 06:16:51.765854,39.19,75.17,76.86
5,2,2026-04-19 06:16:51.765854,62.97,75.17,76.86
5,3,2026-04-19 06:16:51.765854,3.34,75.17,76.86
5,4,2026-04-19 06:16:51.765854,39.32,75.17,76.86
5,1,2026-04-19 07:16:51.765854,78.44,63.04,83.0
5,2,2026-04-19 07:16:51.765854,36.65,63.04,83.0
5,3,2026-04-19 07:16:51.765854,0.62,63.04,83.0
5,4,2026-04-19 07:16:51.765854,23.04,63.04,83.0
5,1,2026-04-19 08:16:51.765854,93.32,66.79,98.66
5,2,2026-04-19 08:16:51.765854,65.82,66.79,98.66
5,3,2026-04-19 08:16:51.765854,4.56,66.79,98.66
5,4,2026-04-19 08:16:51.765854,90.46,66.79,98.66
5,1,2026-04-19 09:16:51.765854,34.85,94.29,92.98
5,2,2026-04-19 09:16:51.765854,47.77,94.29,92.98
5,3,2026-04-19 09:16:51.765854,4.79,94.29,92.98
5,4,2026-04-19 09:16:51.765854,94.27,94.29,92.98
5,1,2026-04-19 10:16:51.765854,29.03,80.59,91.88
5,2,2026-04-19 10:16:51.765854,56.56,80.59,91.88
5,3,2026-04-19 10:16:51.765854,3.91,80.59,91.88
5,4,2026-04-19 10:16:51.765854,52.08,80.59,91.88
5,1,2026-04-19 11:16:51.765854,55.59,67.51,77.63
5,2,2026-04-19 11:16:51.765854,54.5,67.51,77.63
5,3,2026-04-19 11:16:51.765854,4.02,67.51,77.63
5,4,2026-04-19 11:16:51.765854,62.11,67.51,77.63
5,1,2026-04-19 12:16:51.765854,57.31,87.0,87.83
5,2,2026-04-19 12:16:51.765854,52.91,87.0,87.83
5,3,2026-04-19 12:16:51.765854,3.51,87.0,87.83
5,4,2026-04-19 12:16:51.765854,70.33,87.0,87.83
5,1,2026-04-19 13:16:51.765854,63.05,94.61,93.19
5,2,2026-04-19 13:16:51.765854,58.99,94.61,93.19
5,3,2026-04-19 13:16:51.765854,4.7,94.61,93.19
5,4,2026-04-19 13:16:51.765854,65.28,94.61,93.19
5,1,2026-04-19 14:16:51.765854,46.63,63.96,82.39
5,2,2026-04-19 14:16:51.765854,43.33,63.96,82.39
5,3,2026-04-19 14:16:51.765854,4.57,63.96,82.39
5,4,2026-04-19 14:16:51.765854,68.68,63.96,82.39
5,1,2026-04-19 15:16:51.765854,47.01,88.11,99.74
5,2,2026-04-19 15:16:51.765854,46.28,88.11,99.74
5,3,2026-04-19 15:16:51.765854,0.97,88.11,99.74
5,4,2026-04-19 15:16:51.765854,63.33,88.11,99.74
5,1,2026-04-19 16:16:51.765854,43.18,80.4,82.87
5,2,2026-04-19 16:16:51.765854,32.21,80.4,82.87
5,3,2026-04-19 16:16:51.765854,3.91,80.4,82.87
5,4,2026-04-19 16:16:51.765854,89.31,80.4,82.87
5,1,2026-04-19 17:16:51.765854,22.6,62.37,77.87
5,2,2026-04-19 17:16:51.765854,60.81,62.37,77.87
5,3,2026-04-19 17:16:51.765854,2.97,62.37,77.87
5,4,2026-04-19 17:16:51.765854,64.92,62.37,77.87
5,1,2026-04-19 18:16:51.765854,44.52,75.67,82.43
5,2,2026-04-19 18:16:51.765854,42.08,75.67,82.43
5,3,2026-04-19 18:16:51.765854,3.65,75.67,82.43
5,4,2026-04-19 18:16:51.765854,95.92,75.67,82.43
5,1,2026-04-19 19:16:51.765854,60.88,88.58,93.99
5,2,2026-04-19 19:16:51.765854,53.76,88.58,93.99
5,3,2026-04-19 19:16:51.765854,4.35,88.58,93.99
5,4,2026-04-19 19:16:51.765854,64.07,88.58,93.99
5,1,2026-04-19 20:16:51.765854,30.04,87.69,78.16
5,2,2026-04-19 20:16:51.765854,38.79,87.69,78.16
5,3,2026-04-19 20:16:51.765854,1.0,87.69,78.16
5,4,2026-04-19 20:16:51.765854,48.51,87.69,78.16
5,1,2026-04-19 21:16:51.765854,55.72,96.03,84.78
5,2,2026-04-19 21:16:51.765854,24.7,96.03,84.78
5,3,2026-04-19 21:16:51.765854,0.15,96.03,84.78
5,4,2026-04-19 21:16:51.765854,78.39,96.03,84.78
5,1,2026-04-19 22:16:51.765854,27.86,81.21,75.3
5,2,2026-04-19 22:16:51.765854,20.49,81.21,75.3
5,3,2026-04-19 22:16:51.765854,0.14,81.21,75.3
5,4,2026-04-19 22:16:51.765854,108.25,81.21,75.3
5,1,2026-04-19 23:16:51.765854,54.91,97.14,76.59
5,2,2026-04-19 23:16:51.765854,30.28,97.14,76.59
5,3,2026-04-19 23:16:51.765854,4.64,97.14,76.59
5,4,2026-04-19 23:16:51.765854,88.12,97.14,76.59
5,1,2026-04-20 00:16:51.765854,22.32,93.77,95.4
5,2,2026-04-20 00:16:51.765854,60.91,93.77,95.4
5,3,2026-04-20 00:16:51.765854,2.68,93.77,95.4
5,4,2026-04-20 00:16:51.765854,115.2,93.77,95.4
5,1,2026-04-20 01:16:51.765854,68.95,61.32,87.0
5,2,2026-04-20 01:16:51.765854,57.53,61.32,87.0
5,3,2026-04-20 01:16:51.765854,1.13,61.32,87.0
5,4,2026-04-20 01:16:51.765854,74.0,61.32,87.0
5,1,2026-04-20 02:16:51.765854,61.51,87.0,82.06
5,2,2026-04-20 02:16:51.765854,64.44,87.0,82.06
5,3,2026-04-20 02:16:51.765854,2.61,87.0,82.06
5,4,2026-04-20 02:16:51.765854,53.24,87.0,82.06
5,1,2026-04-20 03:16:51.765854,10.78,98.62,94.42
5,2,2026-04-20 03:16:51.765854,49.73,98.62,94.42
5,3,2026-04-20 03:16:51.765854,0.03,98.62,94.42
5,4,2026-04-20 03:16:51.765854,71.14,98.62,94.42
5,1,2026-04-20 04:16:51.765854,76.9,70.51,87.95
5,2,2026-04-20 04:16:51.765854,57.46,70.51,87.95
5,3,2026-04-20 04:16:51.765854,0.13,70.51,87.95
5,4,2026-04-20 04:16:51.765854,102.67,70.51,87.95
5,1,2026-04-20 05:16:51.765854,43.98,91.52,95.34
5,2,2026-04-20 05:16:51.765854,66.25,91.52,95.34
5,3,2026-04-20 05:16:51.765854,2.95,91.52,95.34
5,4,2026-04-20 05:16:51.765854,119.56,91.52,95.34
5,1,2026-04-20 06:16:51.765854,64.92,94.29,74.7
5,2,2026-04-20 06:16:51.765854,42.55,94.29,74.7
5,3,2026-04-20 06:16:51.765854,1.67,94.29,74.7
5,4,2026-04-20 06:16:51.765854,44.69,94.29,74.7
5,1,2026-04-20 07:16:51.765854,36.98,67.57,74.17
5,2,2026-04-20 07:16:51.765854,42.5,67.57,74.17
5,3,2026-04-20 07:16:51.765854,1.1,67.57,74.17
5,4,2026-04-20 07:16:51.765854,114.55,67.57,74.17
5,1,2026-04-20 08:16:51.765854,74.74,64.12,92.86
5,2,2026-04-20 08:16:51.765854,64.71,64.12,92.86
5,3,2026-04-20 08:16:51.765854,0.49,64.12,92.86
5,4,2026-04-20 08:16:51.765854,44.9,64.12,92.86
5,1,2026-04-20 09:16:51.765854,53.43,67.2,81.92
5,2,2026-04-20 09:16:51.765854,45.22,67.2,81.92
5,3,2026-04-20 09:16:51.765854,4.21,67.2,81.92
5,4,2026-04-20 09:16:51.765854,82.47,67.2,81.92
5,1,2026-04-20 10:16:51.765854,22.72,67.66,94.12
5,2,2026-04-20 10:16:51.765854,44.03,67.66,94.12
5,3,2026-04-20 10:16:51.765854,0.89,67.66,94.12
5,4,2026-04-20 10:16:51.765854,46.21,67.66,94.12
5,1,2026-04-20 11:16:51.765854,52.37,72.54,75.83
5,2,2026-04-20 11:16:51.765854,56.42,72.54,75.83
5,3,2026-04-20 11:16:51.765854,1.77,72.54,75.83
5,4,2026-04-20 11:16:51.765854,37.72,72.54,75.83
5,1,2026-04-20 12:16:51.765854,67.66,98.68,86.27
5,2,2026-04-20 12:16:51.765854,40.6,98.68,86.27
5,3,2026-04-20 12:16:51.765854,3.04,98.68,86.27
5,4,2026-04-20 12:16:51.765854,48.66,98.68,86.27
5,1,2026-04-20 13:16:51.765854,77.33,78.03,77.03
5,2,2026-04-20 13:16:51.765854,67.23,78.03,77.03
5,3,2026-04-20 13:16:51.765854,1.59,78.03,77.03
5,4,2026-04-20 13:16:51.765854,114.7,78.03,77.03
5,1,2026-04-20 14:16:51.765854,40.11,60.34,79.76
5,2,2026-04-20 14:16:51.765854,54.45,60.34,79.76
5,3,2026-04-20 14:16:51.765854,4.15,60.34,79.76
5,4,2026-04-20 14:16:51.765854,100.07,60.34,79.76
5,1,2026-04-20 15:16:51.765854,41.06,95.07,97.13
5,2,2026-04-20 15:16:51.765854,36.99,95.07,97.13
5,3,2026-04-20 15:16:51.765854,4.65,95.07,97.13
5,4,2026-04-20 15:16:51.765854,74.87,95.07,97.13
5,1,2026-04-20 16:16:51.765854,20.81,82.83,91.36
5,2,2026-04-20 16:16:51.765854,30.97,82.83,91.36
5,3,2026-04-20 16:16:51.765854,0.66,82.83,91.36
5,4,2026-04-20 16:16:51.765854,81.72,82.83,91.36
5,1,2026-04-20 17:16:51.765854,73.66,85.88,98.99
5,2,2026-04-20 17:16:51.765854,63.52,85.88,98.99
5,3,2026-04-20 17:16:51.765854,1.87,85.88,98.99
5,4,2026-04-20 17:16:51.765854,30.92,85.88,98.99
5,1,2026-04-20 18:16:51.765854,58.92,71.83,97.75
5,2,2026-04-20 18:16:51.765854,49.61,71.83,97.75
5,3,2026-04-20 18:16:51.765854,3.27,71.83,97.75
5,4,2026-04-20 18:16:51.765854,91.21,71.83,97.75
5,1,2026-04-20 19:16:51.765854,29.32,95.62,85.57
5,2,2026-04-20 19:16:51.765854,65.76,95.62,85.57
5,3,2026-04-20 19:16:51.765854,2.59,95.62,85.57
5,4,2026-04-20 19:16:51.765854,39.98,95.62,85.57
5,1,2026-04-20 20:16:51.765854,50.86,77.03,86.14
5,2,2026-04-20 20:16:51.765854,63.06,77.03,86.14
5,3,2026-04-20 20:16:51.765854,2.83,77.03,86.14
5,4,2026-04-20 20:16:51.765854,79.64,77.03,86.14
5,1,2026-04-20 21:16:51.765854,27.19,98.78,85.46
5,2,2026-04-20 21:16:51.765854,37.84,98.78,85.46
5,3,2026-04-20 21:16:51.765854,4.95,98.78,85.46
5,4,2026-04-20 21:16:51.765854,104.34,98.78,85.46
5,1,2026-04-20 22:16:51.765854,29.65,73.98,99.29
5,2,2026-04-20 22:16:51.765854,39.36,73.98,99.29
5,3,2026-04-20 22:16:51.765854,3.24,73.98,99.29
5,4,2026-04-20 22:16:51.765854,108.19,73.98,99.29
5,1,2026-04-20 23:16:51.765854,43.42,74.37,70.78
5,2,2026-04-20 23:16:51.765854,34.18,74.37,70.78
5,3,2026-04-20 23:16:51.765854,4.74,74.37,70.78
5,4,2026-04-20 23:16:51.765854,61.68,74.37,70.78
5,1,2026-04-21 00:16:51.765854,55.78,69.57,78.14
5,2,2026-04-21 00:16:51.765854,37.86,69.57,78.14
5,3,2026-04-21 00:16:51.765854,3.59,69.57,78.14
5,4,2026-04-21 00:16:51.765854,117.66,69.57,78.14
5,1,2026-04-21 01:16:51.765854,72.15,72.91,90.58
5,2,2026-04-21 01:16:51.765854,50.94,72.91,90.58
5,3,2026-04-21 01:16:51.765854,4.53,72.91,90.58
5,4,2026-04-21 01:16:51.765854,117.21,72.91,90.58
5,1,2026-04-21 02:16:51.765854,56.6,75.62,74.91
5,2,2026-04-21 02:16:51.765854,32.69,75.62,74.91
5,3,2026-04-21 02:16:51.765854,0.27,75.62,74.91
5,4,2026-04-21 02:16:51.765854,52.0,75.62,74.91
5,1,2026-04-21 03:16:51.765854,58.01,82.13,90.62
5,2,2026-04-21 03:16:51.765854,31.15,82.13,90.62
5,3,2026-04-21 03:16:51.765854,0.31,82.13,90.62
5,4,2026-04-21 03:16:51.765854,72.06,82.13,90.62
5,1,2026-04-21 04:16:51.765854,46.93,99.33,70.85
5,2,2026-04-21 04:16:51.765854,52.46,99.33,70.85
5,3,2026-04-21 04:16:51.765854,2.42,99.33,70.85
5,4,2026-04-21 04:16:51.765854,75.22,99.33,70.85
5,1,2026-04-21 05:16:51.765854,30.86,72.5,91.46
5,2,2026-04-21 05:16:51.765854,56.15,72.5,91.46
5,3,2026-04-21 05:16:51.765854,3.01,72.5,91.46
5,4,2026-04-21 05:16:51.765854,104.63,72.5,91.46
5,1,2026-04-21 06:16:51.765854,64.29,86.54,77.92
5,2,2026-04-21 06:16:51.765854,82.96,86.54,77.92
5,3,2026-04-21 06:16:51.765854,2.54,86.54,77.92
5,4,2026-04-21 06:16:51.765854,64.7,86.54,77.92
5,1,2026-04-21 07:16:51.765854,21.56,98.48,84.04
5,2,2026-04-21 07:16:51.765854,36.63,98.48,84.04
5,3,2026-04-21 07:16:51.765854,2.06,98.48,84.04
5,4,2026-04-21 07:16:51.765854,85.11,98.48,84.04
5,1,2026-04-21 08:16:51.765854,32.28,90.55,71.93
5,2,2026-04-21 08:16:51.765854,63.08,90.55,71.93
5,3,2026-04-21 08:16:51.765854,0.18,90.55,71.93
5,4,2026-04-21 08:16:51.765854,43.28,90.55,71.93
5,1,2026-04-21 09:16:51.765854,34.34,83.69,76.96
5,2,2026-04-21 09:16:51.765854,49.6,83.69,76.96
5,3,2026-04-21 09:16:51.765854,3.45,83.69,76.96
5,4,2026-04-21 09:16:51.765854,106.75,83.69,76.96
5,1,2026-04-21 10:16:51.765854,30.27,68.17,89.0
5,2,2026-04-21 10:16:51.765854,43.85,68.17,89.0
5,3,2026-04-21 10:16:51.765854,2.5,68.17,89.0
5,4,2026-04-21 10:16:51.765854,94.93,68.17,89.0
5,1,2026-04-21 11:16:51.765854,33.56,71.67,95.49
5,2,2026-04-21 11:16:51.765854,69.15,71.67,95.49
5,3,2026-04-21 11:16:51.765854,1.25,71.67,95.49
5,4,2026-04-21 11:16:51.765854,52.6,71.67,95.49
5,1,2026-04-21 12:16:51.765854,45.97,68.37,82.32
5,2,2026-04-21 12:16:51.765854,67.02,68.37,82.32
5,3,2026-04-21 12:16:51.765854,0.25,68.37,82.32
5,4,2026-04-21 12:16:51.765854,46.16,68.37,82.32
5,1,2026-04-21 13:16:51.765854,48.98,78.01,88.49
5,2,2026-04-21 13:16:51.765854,69.29,78.01,88.49
5,3,2026-04-21 13:16:51.765854,1.13,78.01,88.49
5,4,2026-04-21 13:16:51.765854,37.43,78.01,88.49
5,1,2026-04-21 14:16:51.765854,68.67,65.89,92.13
5,2,2026-04-21 14:16:51.765854,47.74,65.89,92.13
5,3,2026-04-21 14:16:51.765854,1.76,65.89,92.13
5,4,2026-04-21 14:16:51.765854,110.4,65.89,92.13
5,1,2026-04-21 15:16:51.765854,23.2,77.02,79.27
5,2,2026-04-21 15:16:51.765854,35.8,77.02,79.27
5,3,2026-04-21 15:16:51.765854,4.32,77.02,79.27
5,4,2026-04-21 15:16:51.765854,22.88,77.02,79.27
5,1,2026-04-21 16:16:51.765854,69.97,76.14,76.02
5,2,2026-04-21 16:16:51.765854,53.08,76.14,76.02
5,3,2026-04-21 16:16:51.765854,1.04,76.14,76.02
5,4,2026-04-21 16:16:51.765854,89.54,76.14,76.02
5,1,2026-04-21 17:16:51.765854,38.8,85.63,95.12
5,2,2026-04-21 17:16:51.765854,56.84,85.63,95.12
5,3,2026-04-21 17:16:51.765854,4.8,85.63,95.12
5,4,2026-04-21 17:16:51.765854,43.96,85.63,95.12
5,1,2026-04-21 18:16:51.765854,33.93,99.57,90.97
5,2,2026-04-21 18:16:51.765854,33.16,99.57,90.97
5,3,2026-04-21 18:16:51.765854,-9.61,99.57,90.97
5,4,2026-04-21 18:16:51.765854,118.91,99.57,90.97
5,1,2026-04-21 19:16:51.765854,58.34,96.61,86.87
5,2,2026-04-21 19:16:51.765854,51.61,96.61,86.87
5,3,2026-04-21 19:16:51.765854,2.59,96.61,86.87
5,4,2026-04-21 19:16:51.765854,99.72,96.61,86.87
5,1,2026-04-21 20:16:51.765854,37.89,61.28,93.88
5,2,2026-04-21 20:16:51.765854,66.38,61.28,93.88
5,3,2026-04-21 20:16:51.765854,3.16,61.28,93.88
5,4,2026-04-21 20:16:51.765854,76.88,61.28,93.88
5,1,2026-04-21 21:16:51.765854,68.12,80.18,80.4
5,2,2026-04-21 21:16:51.765854,60.1,80.18,80.4
5,3,2026-04-21 21:16:51.765854,0.13,80.18,80.4
5,4,2026-04-21 21:16:51.765854,38.37,80.18,80.4
6,1,2026-04-14 21:16:51.765854,39.22,99.6,80.68
6,2,2026-04-14 21:16:51.765854,48.85,99.6,80.68
6,3,2026-04-14 21:16:51.765854,2.78,99.6,80.68
6,4,2026-04-14 21:16:51.765854,18.75,99.6,80.68
6,1,2026-04-14 22:16:51.765854,25.81,80.05,96.94
6,2,2026-04-14 22:16:51.765854,34.43,80.05,96.94
6,3,2026-04-14 22:16:51.765854,0.62,80.05,96.94
6,4,2026-04-14 22:16:51.765854,65.81,80.05,96.94
6,1,2026-04-14 23:16:51.765854,41.39,75.81,80.69
6,2,2026-04-14 23:16:51.765854,36.8,75.81,80.69
6,3,2026-04-14 23:16:51.765854,0.74,75.81,80.69
6,4,2026-04-14 23:16:51.765854,38.53,75.81,80.69
6,1,2026-04-15 00:16:51.765854,51.18,98.05,78.34
6,2,2026-04-15 00:16:51.765854,44.44,98.05,78.34
6,3,2026-04-15 00:16:51.765854,4.55,98.05,78.34
6,4,2026-04-15 00:16:51.765854,119.57,98.05,78.34
6,1,2026-04-15 01:16:51.765854,73.97,92.5,76.25
6,2,2026-04-15 01:16:51.765854,66.16,92.5,76.25
6,3,2026-04-15 01:16:51.765854,4.88,92.5,76.25
6,4,2026-04-15 01:16:51.765854,33.21,92.5,76.25
6,1,2026-04-15 02:16:51.765854,25.67,68.58,89.89
6,2,2026-04-15 02:16:51.765854,45.46,68.58,89.89
6,3,2026-04-15 02:16:51.765854,3.43,68.58,89.89
6,4,2026-04-15 02:16:51.765854,115.84,68.58,89.89
6,1,2026-04-15 03:16:51.765854,20.6,84.32,98.68
6,2,2026-04-15 03:16:51.765854,39.56,84.32,98.68
6,3,2026-04-15 03:16:51.765854,1.66,84.32,98.68
6,4,2026-04-15 03:16:51.765854,31.91,84.32,98.68
6,1,2026-04-15 04:16:51.765854,66.28,85.36,74.41
6,2,2026-04-15 04:16:51.765854,23.53,85.36,74.41
6,3,2026-04-15 04:16:51.765854,0.56,85.36,74.41
6,4,2026-04-15 04:16:51.765854,96.02,85.36,74.41
6,1,2026-04-15 05:16:51.765854,71.49,94.43,86.11
6,2,2026-04-15 05:16:51.765854,51.77,94.43,86.11
6,3,2026-04-15 05:16:51.765854,3.29,94.43,86.11
6,4,2026-04-15 05:16:51.765854,37.1,94.43,86.11
6,1,2026-04-15 06:16:51.765854,75.38,91.56,93.22
6,2,2026-04-15 06:16:51.765854,69.48,91.56,93.22
6,3,2026-04-15 06:16:51.765854,1.24,91.56,93.22
6,4,2026-04-15 06:16:51.765854,108.52,91.56,93.22
6,1,2026-04-15 07:16:51.765854,40.73,70.26,86.81
6,2,2026-04-15 07:16:51.765854,34.59,70.26,86.81
6,3,2026-04-15 07:16:51.765854,3.0,70.26,86.81
6,4,2026-04-15 07:16:51.765854,59.91,70.26,86.81
6,1,2026-04-15 08:16:51.765854,62.78,96.97,72.59
6,2,2026-04-15 08:16:51.765854,63.92,96.97,72.59
6,3,2026-04-15 08:16:51.765854,0.08,96.97,72.59
6,4,2026-04-15 08:16:51.765854,18.85,96.97,72.59
6,1,2026-04-15 09:16:51.765854,14.77,63.86,91.54
6,2,2026-04-15 09:16:51.765854,67.71,63.86,91.54
6,3,2026-04-15 09:16:51.765854,1.53,63.86,91.54
6,4,2026-04-15 09:16:51.765854,73.68,63.86,91.54
6,1,2026-04-15 10:16:51.765854,46.33,89.53,74.29
6,2,2026-04-15 10:16:51.765854,76.4,89.53,74.29
6,3,2026-04-15 10:16:51.765854,0.15,89.53,74.29
6,4,2026-04-15 10:16:51.765854,97.88,89.53,74.29
6,1,2026-04-15 11:16:51.765854,23.94,76.98,99.95
6,2,2026-04-15 11:16:51.765854,22.67,76.98,99.95
6,3,2026-04-15 11:16:51.765854,3.74,76.98,99.95
6,4,2026-04-15 11:16:51.765854,91.27,76.98,99.95
6,1,2026-04-15 12:16:51.765854,65.71,64.3,77.22
6,2,2026-04-15 12:16:51.765854,82.58,64.3,77.22
6,3,2026-04-15 12:16:51.765854,0.66,64.3,77.22
6,4,2026-04-15 12:16:51.765854,107.91,64.3,77.22
6,1,2026-04-15 13:16:51.765854,34.47,98.98,74.73
6,2,2026-04-15 13:16:51.765854,33.87,98.98,74.73
6,3,2026-04-15 13:16:51.765854,4.37,98.98,74.73
6,4,2026-04-15 13:16:51.765854,77.35,98.98,74.73
6,1,2026-04-15 14:16:51.765854,41.86,90.25,75.32
6,2,2026-04-15 14:16:51.765854,51.39,90.25,75.32
6,3,2026-04-15 14:16:51.765854,1.31,90.25,75.32
6,4,2026-04-15 14:16:51.765854,37.16,90.25,75.32
6,1,2026-04-15 15:16:51.765854,41.1,61.26,91.44
6,2,2026-04-15 15:16:51.765854,65.58,61.26,91.44
6,3,2026-04-15 15:16:51.765854,0.26,61.26,91.44
6,4,2026-04-15 15:16:51.765854,65.66,61.26,91.44
6,1,2026-04-15 16:16:51.765854,21.74,93.01,91.16
6,2,2026-04-15 16:16:51.765854,36.23,93.01,91.16
6,3,2026-04-15 16:16:51.765854,4.4,93.01,91.16
6,4,2026-04-15 16:16:51.765854,71.5,93.01,91.16
6,1,2026-04-15 17:16:51.765854,72.39,89.97,86.93
6,2,2026-04-15 17:16:51.765854,41.64,89.97,86.93
6,3,2026-04-15 17:16:51.765854,2.96,89.97,86.93
6,4,2026-04-15 17:16:51.765854,101.03,89.97,86.93
6,1,2026-04-15 18:16:51.765854,54.42,89.34,74.06
6,2,2026-04-15 18:16:51.765854,54.31,89.34,74.06
6,3,2026-04-15 18:16:51.765854,-11.24,89.34,74.06
6,4,2026-04-15 18:16:51.765854,59.93,89.34,74.06
6,1,2026-04-15 19:16:51.765854,24.73,86.1,96.4
6,2,2026-04-15 19:16:51.765854,39.43,86.1,96.4
6,3,2026-04-15 19:16:51.765854,0.96,86.1,96.4
6,4,2026-04-15 19:16:51.765854,91.77,86.1,96.4
6,1,2026-04-15 20:16:51.765854,64.22,68.66,70.02
6,2,2026-04-15 20:16:51.765854,44.11,68.66,70.02
6,3,2026-04-15 20:16:51.765854,2.43,68.66,70.02
6,4,2026-04-15 20:16:51.765854,86.18,68.66,70.02
6,1,2026-04-15 21:16:51.765854,50.27,86.93,91.08
6,2,2026-04-15 21:16:51.765854,78.66,86.93,91.08
6,3,2026-04-15 21:16:51.765854,4.48,86.93,91.08
6,4,2026-04-15 21:16:51.765854,112.27,86.93,91.08
6,1,2026-04-15 22:16:51.765854,31.45,81.67,70.0
6,2,2026-04-15 22:16:51.765854,61.53,81.67,70.0
6,3,2026-04-15 22:16:51.765854,3.21,81.67,70.0
6,4,2026-04-15 22:16:51.765854,62.34,81.67,70.0
6,1,2026-04-15 23:16:51.765854,62.15,87.51,91.82
6,2,2026-04-15 23:16:51.765854,40.47,87.51,91.82
6,3,2026-04-15 23:16:51.765854,2.73,87.51,91.82
6,4,2026-04-15 23:16:51.765854,66.13,87.51,91.82
6,1,2026-04-16 00:16:51.765854,69.72,67.01,73.77
6,2,2026-04-16 00:16:51.765854,58.18,67.01,73.77
6,3,2026-04-16 00:16:51.765854,2.8,67.01,73.77
6,4,2026-04-16 00:16:51.765854,60.15,67.01,73.77
6,1,2026-04-16 01:16:51.765854,51.65,79.95,95.52
6,2,2026-04-16 01:16:51.765854,48.94,79.95,95.52
6,3,2026-04-16 01:16:51.765854,0.86,79.95,95.52
6,4,2026-04-16 01:16:51.765854,68.72,79.95,95.52
6,1,2026-04-16 02:16:51.765854,28.13,89.15,80.3
6,2,2026-04-16 02:16:51.765854,78.28,89.15,80.3
6,3,2026-04-16 02:16:51.765854,3.44,89.15,80.3
6,4,2026-04-16 02:16:51.765854,73.62,89.15,80.3
6,1,2026-04-16 03:16:51.765854,68.22,70.02,73.46
6,2,2026-04-16 03:16:51.765854,23.77,70.02,73.46
6,3,2026-04-16 03:16:51.765854,2.7,70.02,73.46
6,4,2026-04-16 03:16:51.765854,109.7,70.02,73.46
6,1,2026-04-16 04:16:51.765854,33.48,95.9,98.86
6,2,2026-04-16 04:16:51.765854,67.34,95.9,98.86
6,3,2026-04-16 04:16:51.765854,15.41,95.9,98.86
6,4,2026-04-16 04:16:51.765854,99.93,95.9,98.86
6,1,2026-04-16 05:16:51.765854,27.31,91.47,92.51
6,2,2026-04-16 05:16:51.765854,55.11,91.47,92.51
6,3,2026-04-16 05:16:51.765854,2.3,91.47,92.51
